Order ID,Product ID,Category,Sub-Category,Order Date,Ship Date,Customer ID,Customer Name,Region,Country,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Review Score
ORD171,PROD181,Sports,Treadmills,27-03-2024,29-03-2024,CUST281,Kenneth Guerra,Australia,Australia,39.67,1,0.11,11.39,20.91,Gift Card,4
ORD172,PROD182,Clothing,Jeans,15-01-2025,19-01-2025,CUST282,David Nichols,South America,Colombia,481.03,3,0.01,140.85,13.38,Debit Card,1
ORD173,PROD183,Electronics,Smartphones,26-04-2024,29-04-2024,CUST283,Sherri Alvarado,Asia,South Korea,104.37,3,0.1,21.01,47.99,Gift Card,4
ORD174,PROD184,Toys,Action Figures,07-06-2024,12-06-2024,CUST284,Tamara Griffin,Europe,Italy,199.44,2,0,23.53,40.49,Debit Card,5
ORD175,PROD185,Beauty,Haircare,31-10-2024,06-11-2024,CUST285,Eric Miller,Asia,Japan,223.78,2,0.29,65.47,26.8,Credit Card,5
ORD176,PROD186,Clothing,Shirts,30-11-2024,07-12-2024,CUST286,George Elliott,North America,Canada,251.19,1,0.29,62.88,40.61,Debit Card,4
ORD177,PROD187,Beauty,Haircare,11-08-2024,14-08-2024,CUST287,Julie Boone,Australia,New Zealand,171.09,3,0.29,28.25,36.36,PayPal,1
ORD178,PROD188,Home & Kitchen,Cookware,06-06-2024,14-06-2024,CUST288,Tracy Winters,Asia,China,233.43,3,0.14,26.49,44.22,Gift Card,2
ORD179,PROD189,Electronics,Laptops,02-10-2024,09-10-2024,CUST289,Angela Yu,North America,Canada,181.05,2,0.24,33.61,19.05,PayPal,5
ORD180,PROD190,Home & Kitchen,Cookware,19-04-2024,21-04-2024,CUST290,Laurie Benjamin,South America,Colombia,98.57,3,0.07,24.49,24.33,Debit Card,1
ORD181,PROD191,Electronics,Tablets,20-08-2024,24-08-2024,CUST291,Willie Gibson,North America,USA,331.78,3,0.07,57.35,33.63,Gift Card,1
ORD182,PROD192,Toys,Stuffed Toys,21-02-2025,25-02-2025,CUST292,Susan Young,Asia,China,496.83,1,0.18,82.06,39.99,Credit Card,4
ORD183,PROD193,Home & Kitchen,Decor,15-08-2024,18-08-2024,CUST293,Joshua White,Asia,India,291.06,1,0.06,57.41,27.52,Gift Card,3
ORD184,PROD194,Sports,Dumbbells,05-10-2024,14-10-2024,CUST294,Adam Rocha,North America,USA,291.88,2,0.2,59.88,17.56,Gift Card,1
ORD185,PROD195,Sports,Dumbbells,26-02-2025,28-02-2025,CUST295,David Brown,South America,Argentina,399.85,2,0.2,80.4,49.72,Credit Card,2
ORD186,PROD196,Sports,Sportswear,26-08-2024,28-08-2024,CUST296,Alan Lewis,Asia,India,172.49,4,0.3,35.72,13.45,Debit Card,1
ORD187,PROD197,Beauty,Perfumes,12-08-2024,19-08-2024,CUST297,Samantha Castro,South America,Brazil,282.2,2,0.14,41.81,30.27,Gift Card,5
ORD188,PROD198,Sports,Treadmills,02-12-2024,08-12-2024,CUST298,Melissa Thomas,South America,Brazil,127.56,3,0.23,31.18,34.6,Debit Card,1
ORD189,PROD199,Sports,Treadmills,28-05-2024,04-06-2024,CUST299,Erica Hudson,Australia,Australia,297.67,1,0.29,87.13,19.79,Debit Card,2
ORD190,PROD200,Sports,Bicycles,14-09-2024,22-09-2024,CUST300,Melanie Lam,Asia,Japan,259.4,2,0.29,73.18,5.55,PayPal,2
ORD191,PROD201,Electronics,Smartphones,27-08-2024,01-09-2024,CUST301,Christopher King,Europe,UK,246.25,3,0.05,63.94,36.59,PayPal,1
ORD192,PROD202,Beauty,Makeup,22-03-2024,26-03-2024,CUST302,Michael Yates,South America,Brazil,379.84,1,0.24,97.89,40.8,Debit Card,3
ORD193,PROD203,Clothing,Shirts,26-12-2024,04-01-2025,CUST303,Amanda Duncan,Europe,France,388.41,1,0.29,50.62,19.19,PayPal,3
ORD194,PROD204,Books,Comics,21-09-2024,24-09-2024,CUST304,Gregory Brown,Asia,India,463.4,3,0.01,56.75,12.96,Gift Card,2
ORD195,PROD205,Beauty,Skincare,16-10-2024,19-10-2024,CUST305,Karen Rogers,Asia,South Korea,419.41,3,0.03,110.13,24.02,Debit Card,1
ORD196,PROD206,Electronics,Headphones,01-09-2024,09-09-2024,CUST306,Kevin Acosta,North America,USA,123.54,1,0.09,29.81,24.39,Debit Card,5
ORD197,PROD207,Books,Fiction,26-12-2024,31-12-2024,CUST307,Danny Cooper,Asia,Japan,347.1,3,0.08,83.8,26.46,PayPal,3
ORD198,PROD208,Electronics,Tablets,18-08-2024,23-08-2024,CUST308,Marc Johnson,South America,Colombia,442.56,1,0.05,94.69,38.18,Credit Card,4
ORD199,PROD209,Books,Fiction,15-08-2024,21-08-2024,CUST309,Christopher Hernandez,North America,Canada,233.46,1,0.11,33.42,31.69,Credit Card,5
ORD200,PROD210,Sports,Sportswear,11-10-2024,15-10-2024,CUST310,Tammy Lopez,Australia,Australia,278.86,3,0.3,65.81,6.5,Credit Card,3
ORD201,PROD211,Beauty,Makeup,08-06-2024,17-06-2024,CUST311,William Estes,South America,Colombia,367.42,1,0.28,81.18,49.57,Credit Card,3
ORD202,PROD212,Sports,Dumbbells,01-03-2024,10-03-2024,CUST312,Brian Carlson,Asia,India,488.03,3,0.14,114.89,23.24,PayPal,1
ORD203,PROD213,Beauty,Perfumes,30-12-2024,02-01-2025,CUST313,Bradley Patel,North America,Mexico,356.58,2,0.23,99.39,45.94,Debit Card,2
ORD204,PROD214,Toys,Action Figures,30-08-2024,07-09-2024,CUST314,Tiffany Mills,South America,Argentina,407.92,3,0.07,68.12,5.79,PayPal,1
ORD205,PROD215,Electronics,Headphones,15-02-2025,20-02-2025,CUST315,Nathaniel Myers,North America,Canada,393.59,1,0.16,72.96,17.78,Credit Card,2
ORD206,PROD216,Toys,Stuffed Toys,18-04-2024,27-04-2024,CUST316,Ashley Miller,Australia,Australia,443.9,1,0.07,97.4,12.82,Gift Card,4
ORD207,PROD217,Toys,Stuffed Toys,23-07-2024,29-07-2024,CUST317,Robin Werner,Europe,Italy,219.24,1,0.25,37.09,7.91,PayPal,5
ORD208,PROD218,Home & Kitchen,Decor,25-06-2024,29-06-2024,CUST318,Greg Choi,South America,Brazil,63.09,2,0.03,10.34,29.26,Debit Card,4
ORD209,PROD219,Clothing,Jackets,22-01-2025,24-01-2025,CUST319,Kathleen Davis,Europe,Germany,24.6,3,0.29,4.93,16.96,PayPal,2
ORD210,PROD220,Toys,Board Games,24-04-2024,03-05-2024,CUST320,Erika Jones,Europe,Italy,292.73,1,0.07,29.54,39.37,Credit Card,3
ORD211,PROD221,Toys,Puzzles,12-03-2024,21-03-2024,CUST321,Veronica Combs,Europe,Italy,498.54,3,0.25,92.6,29.79,Debit Card,5
ORD212,PROD222,Electronics,Tablets,02-04-2024,07-04-2024,CUST322,Danielle Hall,South America,Colombia,348.25,1,0.11,50.31,39.77,PayPal,5
ORD213,PROD223,Sports,Dumbbells,19-05-2024,21-05-2024,CUST323,Tony Huerta,Australia,New Zealand,238.76,2,0.13,46.03,10.19,Credit Card,3
ORD214,PROD224,Home & Kitchen,Decor,29-06-2024,07-07-2024,CUST324,Deborah Pham,South America,Brazil,424.88,1,0.13,57.8,41.81,Debit Card,4
ORD215,PROD225,Electronics,Laptops,19-09-2024,21-09-2024,CUST325,Jared Diaz,South America,Argentina,92.97,2,0.07,23.87,36.26,PayPal,5
ORD216,PROD226,Clothing,Jeans,01-11-2024,04-11-2024,CUST326,Selena Carr,North America,Canada,269.48,2,0.08,44.21,15.89,PayPal,3
ORD217,PROD227,Electronics,Tablets,20-05-2024,26-05-2024,CUST327,Vanessa Cohen,Asia,China,404.12,1,0.06,52.41,36.79,Gift Card,4
ORD218,PROD228,Home & Kitchen,Cookware,10-11-2024,13-11-2024,CUST328,Gregory Young,North America,Mexico,164.36,1,0.03,33.15,33.79,PayPal,4
ORD219,PROD229,Clothing,Jackets,21-09-2024,25-09-2024,CUST329,Damon Thompson,North America,USA,259.33,3,0.02,54.68,25.6,Credit Card,5
ORD220,PROD230,Home & Kitchen,Decor,22-06-2024,27-06-2024,CUST330,Leah Patel,Asia,South Korea,97.82,1,0.05,21.92,34.16,Gift Card,2
ORD221,PROD231,Books,Comics,10-02-2025,14-02-2025,CUST331,Stacey Peterson,South America,Argentina,324.85,1,0.24,43.95,34.91,PayPal,4
ORD222,PROD232,Electronics,Laptops,31-10-2024,07-11-2024,CUST332,Ryan Fields,Asia,India,470.83,1,0.27,132.52,19.71,Credit Card,3
ORD223,PROD233,Beauty,Skincare,24-12-2024,30-12-2024,CUST333,Lawrence Stewart,North America,Mexico,319.65,1,0.08,73.31,48.91,Debit Card,5
ORD224,PROD234,Clothing,Jackets,10-09-2024,16-09-2024,CUST334,James Mayo,Europe,UK,200.83,3,0.08,50.3,24.32,Credit Card,2
ORD225,PROD235,Books,Comics,16-08-2024,19-08-2024,CUST335,Natalie Thomas,South America,Brazil,156.62,1,0.11,31.23,37.57,Debit Card,4
ORD226,PROD236,Electronics,Headphones,29-04-2024,08-05-2024,CUST336,Julie Lawson,Asia,South Korea,272.34,2,0.07,56.68,13.63,PayPal,4
ORD227,PROD237,Toys,Board Games,18-12-2024,25-12-2024,CUST337,Terri Johnson,Asia,South Korea,486.23,3,0.22,64.27,20.84,Credit Card,5
ORD228,PROD238,Beauty,Makeup,19-03-2024,27-03-2024,CUST338,Shirley David,Europe,Italy,492.83,1,0.16,117.75,6.77,Credit Card,5
ORD229,PROD239,Sports,Treadmills,14-05-2024,19-05-2024,CUST339,Rachael Ayala,Australia,New Zealand,210.86,4,0.21,22.72,41.12,Credit Card,4
ORD230,PROD240,Electronics,Headphones,07-03-2024,14-03-2024,CUST340,Stephanie Rogers,South America,Colombia,71.86,3,0.29,15.22,19.53,Gift Card,1
ORD231,PROD241,Books,Non-Fiction,14-08-2024,22-08-2024,CUST341,Jermaine Riley,Europe,France,317.9,2,0.23,55.96,10.05,Credit Card,1
ORD232,PROD242,Books,Non-Fiction,11-05-2024,14-05-2024,CUST342,Joshua Bowman,Australia,Australia,57.38,1,0.23,14.21,12.98,Gift Card,5
ORD233,PROD243,Beauty,Skincare,30-03-2024,04-04-2024,CUST343,Alexandra Fisher,Europe,France,324.09,4,0.19,85.62,32.75,Credit Card,4
ORD234,PROD244,Home & Kitchen,Cookware,05-02-2025,07-02-2025,CUST344,Patricia Lee,Australia,Australia,210.18,2,0,36.05,11.62,PayPal,2
ORD235,PROD245,Books,Non-Fiction,15-06-2024,17-06-2024,CUST345,Barbara Villa,Asia,South Korea,139.45,2,0.19,22.65,43.92,PayPal,1
ORD236,PROD246,Beauty,Perfumes,21-03-2024,24-03-2024,CUST346,Kristin Andersen,North America,Canada,319.04,4,0.21,42.73,7.41,Debit Card,1
ORD237,PROD247,Electronics,Tablets,27-01-2025,01-02-2025,CUST347,Daniel Wood,South America,Argentina,148.52,3,0.03,26.94,5.58,Debit Card,4
ORD238,PROD248,Beauty,Haircare,10-01-2025,15-01-2025,CUST348,Melissa Edwards,South America,Brazil,332.58,3,0.02,62.31,21.61,Debit Card,1
ORD239,PROD249,Sports,Sportswear,21-08-2024,26-08-2024,CUST349,Valerie Chen,South America,Argentina,485.53,2,0.2,126.44,33.78,Gift Card,5
ORD240,PROD250,Toys,Action Figures,21-11-2024,30-11-2024,CUST350,April Petty,Asia,Japan,55.66,4,0.21,13.72,18.87,Debit Card,2
ORD241,PROD251,Beauty,Makeup,11-04-2024,15-04-2024,CUST351,Kristen Flynn,Australia,New Zealand,379.39,3,0.11,105.25,24.2,Debit Card,2
ORD242,PROD252,Clothing,Jeans,13-10-2024,15-10-2024,CUST352,Sara Smith,North America,USA,155.83,3,0.04,28.45,44.64,Credit Card,4
ORD243,PROD253,Home & Kitchen,Furniture,07-06-2024,12-06-2024,CUST353,Edwin Hammond,Europe,UK,279.5,2,0.13,58.64,24.87,PayPal,4
ORD244,PROD254,Sports,Sportswear,06-04-2024,09-04-2024,CUST354,Crystal Thompson,Australia,New Zealand,330.97,3,0.3,84.37,10.21,Gift Card,1
ORD245,PROD255,Home & Kitchen,Cookware,28-11-2024,03-12-2024,CUST355,Amber Mendez,Asia,South Korea,310.49,2,0.06,41.46,5.47,Debit Card,1
ORD246,PROD256,Clothing,Shirts,03-04-2024,12-04-2024,CUST356,Timothy Hall,Asia,Japan,401.84,2,0.19,48.47,15.94,PayPal,3
ORD247,PROD257,Toys,Stuffed Toys,18-03-2024,24-03-2024,CUST357,Jean Kelly,Asia,India,498.85,3,0.03,61.99,22.42,Debit Card,2
ORD248,PROD258,Beauty,Haircare,14-12-2024,20-12-2024,CUST358,Brian Clarke,South America,Colombia,248.17,2,0.06,60.36,11.92,Gift Card,1
ORD249,PROD259,Books,Fiction,10-09-2024,17-09-2024,CUST359,Veronica Collier,Australia,Australia,40.91,3,0.09,4.97,31.63,Debit Card,4
ORD250,PROD260,Clothing,Jeans,16-03-2024,25-03-2024,CUST360,Ruben Watts,Australia,Australia,303,4,0.05,50.64,10.85,Credit Card,2
ORD251,PROD261,Sports,Treadmills,24-01-2025,26-01-2025,CUST361,Eileen Buchanan,Australia,Australia,374.21,2,0.27,100.2,25.4,PayPal,2
ORD252,PROD262,Books,Comics,02-11-2024,10-11-2024,CUST362,Mathew Martin,South America,Brazil,312.83,4,0.12,48.19,44.61,Credit Card,4
ORD253,PROD263,Toys,Stuffed Toys,11-05-2024,14-05-2024,CUST363,Andrew Conner,Australia,New Zealand,327.02,2,0.23,73.98,43.32,Gift Card,5
ORD254,PROD264,Toys,Action Figures,05-03-2024,14-03-2024,CUST364,Anna Lee,Australia,Australia,320.65,1,0.12,43.29,25.42,Credit Card,1
ORD255,PROD265,Clothing,Jackets,13-07-2024,17-07-2024,CUST365,Ryan Sanders,Australia,Australia,458.96,4,0.02,131.82,21.52,Credit Card,2
ORD256,PROD266,Toys,Board Games,24-04-2024,02-05-2024,CUST366,Sharon Johnson,Australia,New Zealand,80.1,4,0.11,9.84,10.6,Credit Card,1
ORD257,PROD267,Toys,Stuffed Toys,28-08-2024,03-09-2024,CUST367,Kelly Page,Australia,Australia,383.93,3,0.07,97.66,6.5,Debit Card,1
ORD258,PROD268,Beauty,Haircare,04-04-2024,11-04-2024,CUST368,Jeremy Parker,Australia,New Zealand,246.11,3,0.27,26.07,34.43,PayPal,1
ORD259,PROD269,Clothing,Jackets,20-12-2024,25-12-2024,CUST369,Tina Heath,Asia,China,144.7,3,0.18,18.67,7.01,Gift Card,1
ORD260,PROD270,Books,Comics,20-04-2024,26-04-2024,CUST370,Lisa Elliott,South America,Argentina,280.28,4,0.09,28.36,32.49,Debit Card,1
ORD261,PROD271,Home & Kitchen,Decor,28-06-2024,07-07-2024,CUST371,Stephanie Harper,Europe,France,257.86,2,0.13,65.6,39.14,Debit Card,3
ORD262,PROD272,Books,Educational,14-11-2024,17-11-2024,CUST372,Diana Nicholson,Europe,UK,449.2,4,0.1,106.19,44.41,PayPal,2
ORD263,PROD273,Home & Kitchen,Bedding,26-02-2025,03-03-2025,CUST373,Rachel Ho,Australia,Australia,455.41,1,0.24,82.71,21.63,PayPal,3
ORD264,PROD274,Electronics,Laptops,28-02-2025,05-03-2025,CUST374,Lisa Fox,Australia,New Zealand,48.35,3,0.11,14,37.83,PayPal,3
ORD265,PROD275,Books,Comics,04-08-2024,12-08-2024,CUST375,Angel White,Australia,New Zealand,20.5,4,0.19,2.81,47.98,Gift Card,2
ORD266,PROD276,Toys,Board Games,31-03-2024,04-04-2024,CUST376,William Anderson,North America,Mexico,489.69,1,0.2,136.66,7.59,Debit Card,3
ORD267,PROD277,Clothing,Shoes,10-10-2024,16-10-2024,CUST377,Samuel Griffith,Europe,Italy,140.28,3,0.2,27.82,41.46,Credit Card,3
ORD268,PROD278,Toys,Stuffed Toys,26-09-2024,03-10-2024,CUST378,Deborah Watkins,Europe,Italy,177.41,1,0.04,46.1,48.72,Gift Card,5
ORD269,PROD279,Clothing,Shirts,17-04-2024,22-04-2024,CUST379,Sara Gardner,Asia,China,329.19,3,0.21,47.47,27.3,Credit Card,3
ORD270,PROD280,Books,Fiction,18-02-2025,23-02-2025,CUST380,Joshua Cross,Australia,New Zealand,259.79,3,0.01,36.31,33.08,Gift Card,3
ORD271,PROD281,Home & Kitchen,Bedding,06-11-2024,11-11-2024,CUST381,Taylor Carter,Australia,Australia,328.72,3,0.18,56.25,8.11,Credit Card,4
ORD272,PROD282,Electronics,Laptops,22-02-2025,01-03-2025,CUST382,Amy Jones,Australia,Australia,179.1,1,0.14,31.64,23.54,PayPal,1
ORD273,PROD283,Sports,Bicycles,08-11-2024,11-11-2024,CUST383,Kimberly Bruce,Australia,New Zealand,452.1,4,0.24,79.75,43.34,PayPal,2
ORD274,PROD284,Books,Fiction,16-07-2024,20-07-2024,CUST384,John Thomas,Europe,Germany,291.91,3,0.13,43.45,45.29,Debit Card,4
ORD275,PROD285,Beauty,Makeup,28-02-2025,07-03-2025,CUST385,James Garcia,Europe,UK,234.02,2,0.05,31.43,30.62,Debit Card,1
ORD276,PROD286,Electronics,Laptops,19-01-2025,27-01-2025,CUST386,Lorraine Perkins,Asia,South Korea,224.21,1,0.09,51.08,48.06,PayPal,1
ORD277,PROD287,Clothing,Jeans,17-07-2024,20-07-2024,CUST387,Luis Weaver,Asia,South Korea,315.32,1,0.05,79.57,15.42,Debit Card,5
ORD278,PROD288,Books,Educational,13-02-2025,16-02-2025,CUST388,Gary Williams,Europe,Germany,246.98,4,0.02,26.24,44.31,Gift Card,1
ORD279,PROD289,Electronics,Laptops,17-02-2025,19-02-2025,CUST389,Todd Butler,Europe,UK,23.1,1,0.22,3.06,11.53,Debit Card,4
ORD280,PROD290,Sports,Dumbbells,04-02-2025,08-02-2025,CUST390,Jason Rivers,South America,Brazil,404.21,4,0.2,82.92,49.17,PayPal,5
ORD281,PROD291,Home & Kitchen,Decor,04-09-2024,08-09-2024,CUST391,Lydia Hill,North America,Canada,159.96,2,0.14,37.91,16.99,Debit Card,2
ORD282,PROD292,Beauty,Haircare,30-03-2024,07-04-2024,CUST392,Susan Watson,Australia,New Zealand,44.52,3,0.06,12.01,24.43,Gift Card,2
ORD283,PROD293,Clothing,Jackets,13-11-2024,17-11-2024,CUST393,Matthew Fields,South America,Colombia,186,1,0.16,26.36,48.22,Debit Card,3
ORD284,PROD294,Sports,Treadmills,21-12-2024,30-12-2024,CUST394,Angelica Johnson,Asia,China,420.72,3,0.26,84.82,9.41,Gift Card,1
ORD285,PROD295,Home & Kitchen,Cookware,27-02-2025,03-03-2025,CUST395,Larry Bates,Australia,New Zealand,395.69,3,0.15,117.47,47.23,Debit Card,3
ORD286,PROD296,Beauty,Skincare,26-08-2024,31-08-2024,CUST396,Amy Anderson,Asia,India,297.01,3,0.2,73.68,40.64,Credit Card,1
ORD287,PROD297,Beauty,Skincare,02-09-2024,08-09-2024,CUST397,Amanda Barnett MD,South America,Argentina,148.92,4,0.13,16.21,16.4,Debit Card,4
ORD288,PROD298,Sports,Dumbbells,25-08-2024,30-08-2024,CUST398,Brianna Noble,North America,Mexico,36.41,1,0.3,8.6,26.76,PayPal,5
ORD289,PROD299,Books,Educational,07-08-2024,15-08-2024,CUST399,Gordon Hanson,Australia,New Zealand,261.45,3,0.11,64.78,34.23,Credit Card,1
ORD290,PROD300,Clothing,Jackets,10-03-2024,18-03-2024,CUST400,Sabrina Choi,Asia,South Korea,398.97,4,0.07,68.62,7.06,Gift Card,1
ORD291,PROD301,Books,Educational,03-05-2024,08-05-2024,CUST401,Sonia Frazier,Australia,Australia,422.02,1,0.06,126.05,8.38,Gift Card,1
ORD292,PROD302,Beauty,Perfumes,10-07-2024,17-07-2024,CUST402,James Wright,Europe,Italy,137.49,1,0.17,24.96,48.18,Credit Card,5
ORD293,PROD303,Clothing,Shirts,13-09-2024,22-09-2024,CUST403,Matthew Davis,North America,Mexico,233.75,3,0,48.23,21.8,Gift Card,4
ORD294,PROD304,Sports,Dumbbells,23-11-2024,29-11-2024,CUST404,Scott Clark,North America,USA,23.57,1,0.02,5.14,25.84,Debit Card,5
ORD295,PROD305,Electronics,Smartphones,04-03-2024,13-03-2024,CUST405,Benjamin Bullock,North America,Mexico,61.03,3,0.2,10.81,9.13,PayPal,4
ORD296,PROD306,Beauty,Haircare,14-09-2024,23-09-2024,CUST406,James Meyer Jr.,Asia,South Korea,325.9,4,0.16,84.59,21.53,PayPal,4
ORD297,PROD307,Home & Kitchen,Bedding,03-08-2024,05-08-2024,CUST407,David Wood II,Asia,India,231.48,4,0.05,63.45,42.9,Debit Card,1
ORD298,PROD308,Toys,Stuffed Toys,28-08-2024,01-09-2024,CUST408,Robin Wheeler,Australia,Australia,438.45,3,0.04,125.25,12.93,Credit Card,1
ORD299,PROD309,Books,Non-Fiction,05-04-2024,07-04-2024,CUST409,Gary Davidson MD,South America,Colombia,142.01,2,0.1,34.59,19.17,Credit Card,4
ORD300,PROD310,Toys,Action Figures,20-03-2024,26-03-2024,CUST410,Mrs. Gabrielle Webb,Europe,Germany,32.77,3,0.06,4.34,14.38,Credit Card,2
ORD301,PROD311,Electronics,Smartphones,02-01-2025,09-01-2025,CUST411,Elizabeth Woods,Australia,Australia,123.08,4,0.09,18.72,9.54,Debit Card,1
ORD302,PROD312,Home & Kitchen,Bedding,24-08-2024,01-09-2024,CUST412,Kristen Taylor,South America,Brazil,223,2,0.08,54.21,33.83,Gift Card,4
ORD303,PROD313,Toys,Stuffed Toys,29-11-2024,01-12-2024,CUST413,Jamie Love,North America,Mexico,344.54,3,0.04,74.76,36.16,Credit Card,1
ORD304,PROD314,Clothing,Shoes,18-02-2025,26-02-2025,CUST414,Thomas Martinez,South America,Colombia,87.25,2,0.02,24.57,11.54,Credit Card,1
ORD305,PROD315,Home & Kitchen,Decor,28-08-2024,01-09-2024,CUST415,Jonathan Padilla,South America,Brazil,16.92,4,0.25,2.93,36.02,Credit Card,1
ORD306,PROD316,Books,Comics,24-08-2024,31-08-2024,CUST416,Joseph Cole,South America,Argentina,456.33,1,0.1,132.24,19.23,Debit Card,5
ORD307,PROD317,Home & Kitchen,Decor,19-03-2024,26-03-2024,CUST417,Angie Hanson,North America,Canada,153.15,4,0.04,43.86,32.11,PayPal,4
ORD308,PROD318,Books,Comics,14-08-2024,20-08-2024,CUST418,Cory Fitzpatrick,Australia,New Zealand,227.43,2,0,34.8,49.53,PayPal,2
ORD309,PROD319,Books,Fiction,01-02-2025,07-02-2025,CUST419,Lisa Malone,Australia,Australia,64.9,4,0.13,18.94,11.11,Gift Card,3
ORD310,PROD320,Books,Comics,01-10-2024,08-10-2024,CUST420,Joshua Boone,Asia,Japan,364.43,2,0.29,75.46,16.41,PayPal,4
ORD311,PROD321,Electronics,Tablets,19-04-2024,25-04-2024,CUST421,Patricia Jimenez,South America,Brazil,224.74,2,0.08,48.21,13.68,PayPal,3
ORD312,PROD322,Toys,Stuffed Toys,31-05-2024,02-06-2024,CUST422,Patrick Smith,South America,Colombia,226.21,4,0.18,29.29,32.64,Debit Card,3
ORD313,PROD323,Beauty,Skincare,15-02-2025,22-02-2025,CUST423,Billy Meyer,North America,Canada,292.78,2,0.03,67.28,15.51,Debit Card,2
ORD314,PROD324,Beauty,Haircare,22-11-2024,24-11-2024,CUST424,Ariel Holt,Europe,Italy,33.09,4,0.03,5.35,7.19,PayPal,3
ORD315,PROD325,Books,Non-Fiction,28-01-2025,01-02-2025,CUST425,Alejandro Miller,North America,Canada,469.28,2,0.2,78.7,32.28,PayPal,5
ORD316,PROD326,Clothing,Shirts,02-03-2024,09-03-2024,CUST426,Brett Hebert,Asia,Japan,90.38,2,0.16,14.65,36.03,Gift Card,3
ORD317,PROD327,Toys,Stuffed Toys,28-11-2024,07-12-2024,CUST427,Amanda Stewart,Asia,Japan,258.44,1,0.17,70.34,41.29,Credit Card,3
ORD318,PROD328,Clothing,Jeans,11-06-2024,13-06-2024,CUST428,Kiara Levy,South America,Colombia,157.49,1,0.22,32.87,6.49,Gift Card,5
ORD319,PROD329,Sports,Sportswear,13-01-2025,17-01-2025,CUST429,Jose Hernandez,North America,Canada,469.57,3,0.19,52.9,49.59,Credit Card,5
ORD320,PROD330,Books,Educational,10-11-2024,13-11-2024,CUST430,Virginia Young,Australia,New Zealand,360.36,3,0.22,84.47,23.92,Credit Card,5
ORD321,PROD331,Beauty,Perfumes,12-11-2024,17-11-2024,CUST431,Christopher Brown,South America,Brazil,253.8,2,0.15,48.01,34.34,Debit Card,2
ORD322,PROD332,Books,Educational,01-08-2024,04-08-2024,CUST432,Amanda Nunez,North America,Canada,193.14,1,0.27,30.01,30.66,PayPal,3
ORD323,PROD333,Clothing,Jeans,22-07-2024,27-07-2024,CUST433,Ryan Lopez,South America,Colombia,485.7,3,0.06,110.75,13.67,Debit Card,1
ORD324,PROD334,Home & Kitchen,Bedding,26-07-2024,02-08-2024,CUST434,Sandra Harrison,Europe,France,259.3,4,0.1,45.21,8.9,Credit Card,5
ORD325,PROD335,Toys,Board Games,03-04-2024,05-04-2024,CUST435,Mrs. Ashley Sanchez MD,South America,Colombia,494.19,4,0.21,109.62,40.52,PayPal,4
ORD326,PROD336,Beauty,Makeup,21-02-2025,25-02-2025,CUST436,James Simmons,Australia,Australia,337.26,4,0.2,38.99,40.56,Gift Card,1
ORD327,PROD337,Electronics,Smartphones,25-08-2024,28-08-2024,CUST437,Christian Garcia,North America,Mexico,39.37,3,0.25,6.36,10.6,Credit Card,2
ORD328,PROD338,Toys,Puzzles,25-07-2024,03-08-2024,CUST438,Lauren Ortiz,Europe,UK,388.98,4,0.14,43.02,17.98,PayPal,4
ORD329,PROD339,Home & Kitchen,Bedding,07-06-2024,14-06-2024,CUST439,Ryan Scott,North America,USA,98.62,4,0.02,16.56,28.95,PayPal,1
ORD330,PROD340,Books,Comics,18-12-2024,27-12-2024,CUST440,Kristin Morgan,South America,Colombia,179.36,1,0.17,30.36,17.45,Debit Card,2
ORD331,PROD341,Electronics,Headphones,11-03-2024,15-03-2024,CUST441,Jennifer Cruz,Asia,Japan,367.34,3,0.11,74.08,40.14,PayPal,2
ORD332,PROD342,Toys,Stuffed Toys,23-12-2024,28-12-2024,CUST442,Eric Barker,South America,Argentina,486.74,3,0.05,51.78,45.47,PayPal,2
ORD333,PROD343,Beauty,Haircare,14-09-2024,22-09-2024,CUST443,Cheryl Jones,Australia,New Zealand,313.52,3,0.18,33.07,30.74,Gift Card,4
ORD334,PROD344,Books,Non-Fiction,06-11-2024,09-11-2024,CUST444,Grace Quinn,North America,Mexico,283.3,1,0.05,75.06,26.8,Credit Card,4
ORD335,PROD345,Clothing,Shirts,06-08-2024,10-08-2024,CUST445,Marisa Garza,South America,Brazil,490.65,3,0.15,78.05,22.16,PayPal,1
ORD336,PROD346,Beauty,Makeup,05-11-2024,12-11-2024,CUST446,Brian Bishop,Asia,Japan,321.56,1,0.11,39.62,28.35,PayPal,5
